3167	12361	0
8681	5538	0
32526	2027	0
30407	196	1
35083	7667	1
31390	13318	0
38430	6869	1
28590	3191	1
25799	12418	0
28416	7910	0
36197	1706	0
30979	4106	0
30746	6776	0
34164	2627	0
26841	6809	1
37384	756	0
35068	3191	1
38484	14252	0
28165	6032	1
27525	7516	0
35856	237	1
28684	1889	1
30664	8517	1
34567	14155	1
32137	3252	1
30822	7618	0
29220	1899	1
38377	11060	0
30245	4804	0
28864	1783	0
33908	9150	1
37283	4326	1
26873	11301	0
25977	4104	0
30018	4978	0
34842	14281	1
36909	5	1
36636	9763	0
38549	8969	0
23902	4579	0
11601	11875	0
25169	12617	0
16966	6337	0
16795	1476	0
33500	844	1
38720	10153	0
9417	533	1
39940	9149	0
35394	117	1
26379	12075	0
26495	6495	1
26088	5828	0
30018	7221	1
38750	11534	0
30018	11141	0
38764	14455	0
30644	3091	1
26837	3156	0
38655	11424	1
30018	4961	1
36491	894	1
28640	2804	1
26841	313	1
29876	2807	1
26666	5	1
28543	7	1
15387	2065	0
37832	12256	0
24280	1847	1
30949	8849	0
33710	3364	0
36344	4927	1
30233	1710	1
36771	539	1
34981	3001	1
37404	10743	1
39101	5	1
30298	388	1
39962	10997	1
34332	11501	0
24367	13222	0
39201	11815	0
29871	9743	0
25733	5	1
27845	7739	0
6333	13589	0
27086	10	1
38397	8834	1
26888	651	0
34641	10487	0
34799	3418	0
38748	3065	0
35347	10029	1
34868	14287	1
38423	13867	0
29745	7704	0
28763	6092	1
32805	2045	0
39974	13425	1
27855	1720	1
34588	13119	0
19480	90	0
34102	12857	0
32854	9556	0
35657	13202	0
23768	2422	0
25309	8266	0
40103	1701	1
40519	7824	0
35032	5385	0
30996	1397	0
32293	1460	1
21014	75	1
39639	4212	0
33335	14132	0
35891	7152	1
33611	13940	0
31388	8469	0
24367	2448	1
39381	11532	0
38429	4723	1
39609	4457	0
31068	1618	0
39239	6867	0
3881	311	1
37252	10334	0
31734	4436	0
34492	81	1
36464	12382	0
19800	2536	1
30974	3893	0
39333	1077	1
36530	2732	0
39609	3295	0
38079	4593	1
25450	5027	1
32877	5521	0
38060	12206	0
24509	5070	1
2276	1058	1
34136	9136	0
39432	11819	0
29702	854	1
39195	11473	0
35407	3045	0
40157	9435	0
30015	413	1
38343	5731	0
31884	81	1
29791	7684	1
26755	6679	1
26650	5223	0
11676	11985	0
24837	4169	1
37289	20	1
32330	11967	0
29617	1791	1
11676	14219	0
24749	9918	0
37364	6557	0
6251	1288	1
38592	341	0
37549	12278	1
36924	2902	0
30639	8467	1
27257	7166	1
27107	3752	0
29196	2231	1
28680	5397	0
33704	9940	0
31807	3939	1
27315	5943	0
35654	5239	0
34058	5	1
31028	1362	0
29617	730	1
11676	617	1
24904	578	1
37283	2557	0
30018	8166	1
38285	8155	0
36187	456	1
38017	3441	1
39496	12917	1
26517	5912	0
31049	349	1
2850	227	1
34749	8459	0
34610	6	1
27170	1674	1
40227	4448	1
30777	5865	1
26837	587	1
29352	10394	0
29911	3750	0
16966	2332	1
34112	8281	0
33611	116	0
26197	14027	0
30526	557	1
31104	4142	0
37007	7367	0
24498	11726	0
37996	4593	1
31380	13192	1
16634	1786	1
28399	9860	1
24329	10	1
33439	5633	1
29368	13858	1
37635	14033	0
11676	7512	1
36749	8490	0
26604	643	1
29641	3373	1
24279	3133	1
36344	8415	1
24198	11576	0
35285	2801	1
39459	265	1
6577	351	0
32815	1807	1
35677	2280	0
24841	1539	1
26571	9690	0
25794	11428	0
11676	9530	0
28848	5	1
30777	5428	0
29347	9842	0
33178	6541	1
31787	14779	0
32374	504	1
36430	3348	1
39878	14535	0
36362	13193	0
24450	2113	0
35086	9470	1
36940	2691	0
38498	1140	0
17003	5428	0
34483	7164	0
28111	3677	0
37998	804	1
37286	8849	0
26837	9942	0
38544	9647	0
33140	12828	0
38190	12166	0
40155	1973	1
6543	9306	0
27860	13641	0
27327	4175	0
30458	13927	0
24749	14791	0
33213	6679	0
39553	14120	0
16795	7858	0
28793	1963	1
37600	9046	0
37897	11403	1
36978	733	0
39768	3543	0
27867	5	1
35923	3016	1
33556	12220	0
32716	7590	0
7346	1440	1
29368	1223	1
32889	4125	0
32091	12198	0
25107	4524	1
6662	14814	0
26873	5423	1
25336	5012	1
27138	3211	0
30186	14036	0
28511	557	1
19664	644	1
31670	4457	0
40500	4473	0
26111	355	1
25532	767	1
24749	1619	0
30018	7767	1
37974	11848	1
24819	10374	0
30018	4330	0
33516	9698	1
37397	13280	0
30881	14780	0
25736	1851	1
35408	819	1
39740	3848	1
28616	8	1
40034	780	0
31844	10087	1
30928	4334	1
30822	5270	0
16966	9370	0
37397	6468	1
37766	12718	0
28282	6188	1
25169	4209	1
37112	7322	1
40112	237	1
27402	9907	0
24429	720	1
34689	11509	0
33854	13161	0
22012	5	1
3556	1239	1
24775	6652	0
32039	8744	0
37481	4122	1
24484	14018	0
39898	1046	1
30228	62	1
37191	10573	1
30393	14691	0
36712	13821	0
33904	2524	1
7125	105	1
28616	3572	1
30010	5	1
11676	5039	1
34721	13489	0
30826	6490	1
37397	2530	1
37317	13414	1
26542	196	1
36475	12447	0
29086	10246	1
38429	1148	0
29159	1361	1
34567	8557	0
32052	11690	0
31671	14017	0
36344	7207	1
35742	3098	1
34789	2079	0
31884	5373	0
29246	653	0
39571	5725	0
35554	2686	0
30604	11707	0
32941	2433	0
39841	2767	0
39150	164	1
4900	75	1
27354	13705	1
34265	1179	1
40314	204	1
32814	175	0
30018	11790	0
39256	2721	0
27106	2173	1
36120	9649	0
16795	2140	1
38339	3843	0
28366	5147	1
34414	1808	1
38498	10953	0
38622	582	1
33305	3214	0
38677	3131	0
33611	6379	0
34612	18	1
34777	14262	1
30366	7330	0
30632	6355	1
35734	11752	1
33847	10250	1
37397	12247	0
38320	11668	1
37397	678	1
31363	212	1
28247	4075	1
34215	2491	1
40433	4862	1
28959	7018	0
16795	717	1
11601	2935	0
34910	1378	1
30018	13492	0
25143	6117	0
33899	8836	1
31094	10543	0
31802	6137	0
39027	33	1
35834	7430	1
35230	121	1
33887	4926	1
21575	3323	0
31900	9	1
31388	10592	0
32245	738	0
25170	11155	0
29692	5490	0
27137	8394	0
35294	10869	1
32095	1230	1
28451	6338	0
39239	3323	0
26378	4794	1
11676	490	1
28959	853	1
30113	4682	0
27764	73	1
35829	1622	1
26242	12170	0
33108	772	1
34645	7309	0
29831	875	1
30186	1117	0
35714	14828	0
33340	265	1
26416	4002	0
26864	5429	0
37371	3390	1
38498	7347	0
18067	10141	0
26734	11237	0
35423	142	0
34663	6047	1
36611	3621	0
16795	439	0
29161	8743	0
38691	7987	1
35567	9786	0
23511	4882	0
33413	6298	1
36308	8293	1
30449	1928	1
30297	1056	1
28690	14571	0
34383	11272	0
30882	8893	0
33101	13305	1
6543	13731	0
10819	1589	1
31438	5887	0
28826	6035	0
37548	7420	1
29063	10555	1
31349	3755	1
26987	6922	1
38691	168	1
