935	6117	0
6117	935	3
935	4033	0
4033	935	3
935	4255	0
4255	935	3
935	546	1
546	935	4
935	6308	1
6308	935	4
935	4835	1
4835	935	4
935	4648	1
4648	935	4
935	7060	2
7060	935	5
2538	5205	0
5205	2538	3
2538	4033	0
4033	2538	3
2538	154	0
154	2538	3
2538	6715	1
6715	2538	4
2538	3103	1
3103	2538	4
2538	1281	1
1281	2538	4
2538	5054	1
5054	2538	4
2538	6565	2
6565	2538	5
2764	4255	0
4255	2764	3
2764	2610	1
2610	2764	4
2764	5327	1
5327	2764	4
2764	6832	1
6832	2764	4
2764	1678	1
1678	2764	4
2764	4855	2
4855	2764	5
2764	7436	2
7436	2764	5
2764	4678	2
4678	2764	5
2764	7673	2
7673	2764	5
2029	4255	0
4255	2029	3
2029	7605	0
7605	2029	3
2029	154	0
154	2029	3
2029	6289	1
6289	2029	4
2029	2263	1
2263	2029	4
2029	2390	1
2390	2029	4
2029	4117	1
4117	2029	4
2029	4116	2
4116	2029	5
2643	4341	0
4341	2643	3
2643	4156	0
4156	2643	3
2643	154	0
154	2643	3
2643	5218	1
5218	2643	4
2643	6376	1
6376	2643	4
2643	277	1
277	2643	4
2643	2127	1
2127	2643	4
2643	6529	2
6529	2643	5
3432	7605	0
7605	3432	3
3432	4341	0
4341	3432	3
3432	7389	0
7389	3432	3
3432	416	1
416	3432	4
3432	3353	1
3353	3432	4
3432	1656	1
1656	3432	4
3432	6983	1
6983	3432	4
3432	7189	2
7189	3432	5
1878	4156	0
4156	1878	3
1878	89	0
89	1878	3
1878	154	0
154	1878	3
1878	1060	1
1060	1878	4
1878	2657	1
2657	1878	4
1878	209	1
209	1878	4
1878	4185	1
4185	1878	4
1878	3721	2
3721	1878	5
4742	4255	0
4255	4742	3
4742	4341	0
4341	4742	3
4742	3364	0
3364	4742	3
4742	5762	1
5762	4742	4
4742	5302	1
5302	4742	4
4742	2050	1
2050	4742	4
4742	3193	1
3193	4742	4
4742	3783	2
3783	4742	5
4746	7605	0
7605	4746	3
4746	4341	0
4341	4746	3
4746	6765	1
6765	4746	4
4746	692	1
692	4746	4
4746	1296	1
1296	4746	4
4746	7706	1
7706	4746	4
4746	2395	2
2395	4746	5
7191	4341	0
4341	7191	3
7191	89	0
89	7191	3
7191	98	0
98	7191	3
7191	4161	1
4161	7191	4
7191	199	1
199	7191	4
7191	1170	1
1170	7191	4
7191	3214	1
3214	7191	4
7191	5431	2
5431	7191	5
1985	4033	0
4033	1985	3
1985	4341	0
4341	1985	3
1985	1820	1
1820	1985	4
1985	2086	1
2086	1985	4
1985	7546	1
7546	1985	4
1985	5468	1
5468	1985	4
1985	1166	2
1166	1985	5
6201	7605	0
7605	6201	3
6201	4341	0
4341	6201	3
6201	4156	0
4156	6201	3
6201	2725	1
2725	6201	4
6201	985	1
985	6201	4
6201	5895	1
5895	6201	4
6201	4701	1
4701	6201	4
6201	4619	2
4619	6201	5
4245	4255	0
4255	4245	3
4245	882	0
882	4245	3
4245	7389	0
7389	4245	3
4245	4375	1
4375	4245	4
4245	1174	1
1174	4245	4
4245	2595	1
2595	4245	4
4245	4872	1
4872	4245	4
4245	980	2
980	4245	5
2828	4689	0
4689	2828	3
2828	4255	0
4255	2828	3
2828	4341	0
4341	2828	3
2828	3915	1
3915	2828	4
2828	1492	1
1492	2828	4
2828	6594	1
6594	2828	4
2828	4317	1
4317	2828	4
2828	1231	2
1231	2828	5
2828	398	2
398	2828	5
1236	4341	0
4341	1236	3
1236	4771	0
4771	1236	3
1236	6487	1
6487	1236	4
1236	5580	1
5580	1236	4
1236	5908	1
5908	1236	4
1236	59	1
59	1236	4
1236	6267	2
6267	1236	5
3842	4255	0
4255	3842	3
3842	1784	1
1784	3842	4
3842	197	1
197	3842	4
3842	2426	1
2426	3842	4
3842	1692	1
1692	3842	4
3842	5584	2
5584	3842	5
4683	5205	0
5205	4683	3
4683	7605	0
7605	4683	3
4683	3682	0
3682	4683	3
4683	4109	1
4109	4683	4
4683	4665	1
4665	4683	4
4683	2633	1
2633	4683	4
4683	482	1
482	4683	4
4683	4678	2
4678	4683	5
4011	4341	0
4341	4011	3
4011	3364	0
3364	4011	3
4011	703	1
703	4011	4
4011	2499	1
2499	4011	4
4011	6225	1
6225	4011	4
4011	510	1
510	4011	4
4011	7355	2
7355	4011	5
2386	4255	0
4255	2386	3
2386	4341	0
4341	2386	3
2386	4554	1
4554	2386	4
2386	1124	1
1124	2386	4
2386	3067	1
3067	2386	4
2386	6010	1
6010	2386	4
2386	5922	2
5922	2386	5
629	4341	0
4341	629	3
629	7389	0
7389	629	3
629	2105	1
2105	629	4
629	1165	1
1165	629	4
629	827	1
827	629	4
629	1726	1
1726	629	4
629	1634	2
1634	629	5
1095	5205	0
5205	1095	3
1095	4033	0
4033	1095	3
1095	4255	0
4255	1095	3
1095	798	1
798	1095	4
1095	4725	1
4725	1095	4
1095	6587	1
6587	1095	4
1095	2416	1
2416	1095	4
1095	4808	2
4808	1095	5
1095	5354	2
5354	1095	5
5926	4689	0
4689	5926	3
5926	4341	0
4341	5926	3
5926	7612	0
7612	5926	3
5926	1105	1
1105	5926	4
5926	3236	1
3236	5926	4
5926	6129	1
6129	5926	4
5926	3421	1
3421	5926	4
5926	3454	2
3454	5926	5
2548	7605	0
7605	2548	3
2548	4341	0
4341	2548	3
2548	3221	1
3221	2548	4
2548	2298	1
2298	2548	4
2548	1844	1
1844	2548	4
2548	4587	1
4587	2548	4
2548	5780	2
5780	2548	5
2574	5205	0
5205	2574	3
2574	4255	0
4255	2574	3
2574	154	0
154	2574	3
2574	467	1
467	2574	4
2574	7740	1
7740	2574	4
2574	3473	1
3473	2574	4
2574	6955	1
6955	2574	4
2574	7439	2
7439	2574	5
4790	4255	0
4255	4790	3
4790	3932	1
3932	4790	4
4790	2263	1
2263	4790	4
4790	3320	1
3320	4790	4
4790	7285	1
7285	4790	4
4790	5961	2
5961	4790	5
5475	4255	0
4255	5475	3
5475	4341	0
4341	5475	3
5475	7389	0
7389	5475	3
5475	5478	1
5478	5475	4
5475	5947	1
5947	5475	4
5475	5216	1
5216	5475	4
5475	1450	1
1450	5475	4
5475	5018	2
