7402	7465	0
2016	2817	1
6447	2851	1
712	4205	1
938	269	0
315	2724	0
1935	269	0
1941	2983	0
454	2139	0
6721	4010	1
7727	2884	0
1175	3576	0
5316	1738	1
5376	1048	0
4285	1525	1
3203	175	0
1941	706	1
5576	442	0
1130	7557	1
2603	7108	0
5645	6571	0
590	6242	0
6447	361	0
5110	2015	1
3451	4859	0
1317	4205	1
5236	2379	1
2412	2862	1
5640	1775	0
5632	5003	1
1641	5023	0
6135	1881	0
4640	6060	0
5573	6758	0
5669	6610	1
487	4327	1
2289	2139	1
2062	3529	0
6325	4406	0
1926	5798	0
5193	1496	1
5377	2770	1
6516	2818	1
5790	1388	1
3148	2796	1
5710	2796	0
3744	2736	1
5088	4792	1
6668	3329	0
3290	6913	1
4470	1840	0
500	6640	0
4660	3866	1
7047	3156	0
1538	5639	1
1926	498	1
5285	5209	1
6135	314	1
3046	1096	0
2956	1992	0
3112	5507	1
1375	6760	0
2250	4170	0
5675	630	0
3258	1986	0
7374	6405	1
3544	7590	0
3795	6234	0
969	2145	1
3983	5615	0
4603	7108	1
3229	2184	1
7417	7670	0
7573	2098	0
3163	2336	1
2824	1617	1
4285	5408	1
1152	2899	1
2819	857	0
6355	1863	0
3368	4707	1
6781	6895	1
4802	2248	0
5589	4195	0
6370	6060	0
5075	2094	1
4307	6992	1
7218	6640	1
4749	2884	0
2349	87	0
4573	935	1
3012	2748	1
4891	3183	0
2486	1708	0
5844	7723	1
958	7737	0
4891	2920	1
4612	4971	0
7051	6541	0
1926	1384	0
4603	970	0
4489	6246	0
5332	290	1
6135	3475	0
32	2920	1
1926	6525	1
1424	5493	1
3108	1796	0
1565	6868	0
3736	5600	0
1850	1596	1
1604	6502	1
7314	3140	1
5675	6840	0
1644	1075	1
4586	3710	1
3098	4638	1
6497	4140	1
960	5600	0
3000	5004	0
6418	6087	1
2777	1367	0
4138	3607	1
5704	2325	0
946	652	1
1999	7174	0
373	5060	1
1939	7527	0
6817	2237	0
3565	3466	1
5155	5726	1
7649	1617	0
7394	2399	1
5843	3329	0
6293	1052	1
7011	3749	1
5285	1435	0
6967	5410	1
1710	7184	0
725	3648	0
6790	1936	1
5425	4060	0
604	5397	1
5400	5685	0
1623	1397	1
2801	6087	0
5632	6646	0
7031	3124	0
1034	2981	1
78	3078	1
5332	6052	1
3127	6260	0
2412	4970	0
2289	4387	1
1690	6811	1
1727	185	0
6048	5631	1
4666	4607	0
1604	6182	0
3795	7710	0
1607	1978	0
4749	7091	0
4334	4238	1
6798	3857	1
1604	6566	1
1690	264	0
6089	1918	1
5576	456	0
1631	4707	1
1926	1857	0
6648	2379	1
6494	3787	0
7358	4362	0
5092	5892	0
4236	220	1
1939	4009	0
10	4907	1
7394	82	1
2750	6737	1
4879	1104	1
4016	866	0
5669	4970	1
4141	6101	0
5117	4292	0
5595	4205	1
7469	5549	1
6850	862	1
962	1388	1
4700	1740	1
7314	5335	1
5329	2615	0
3834	2098	0
2381	7494	0
6434	5129	0
5368	1348	1
347	2294	1
4396	2955	1
1754	7108	1
1244	3423	1
7170	4790	1
4213	7346	0
3127	1863	0
2801	2654	1
1736	4971	1
3229	2274	0
1933	5073	1
7106	1819	0
1939	2437	1
1565	4448	1
1040	1970	1
6678	710	1
1950	1535	0
